date,time,group,current price,market cap,category,sector,industry,% change,volume
2026-09-15,15:29,PRECOT,656.1,789.96,smallcap,textiles,textiles - cotton/blended,-0.3342,3291
2026-09-15,15:29,RAMCOIND,318.4,2798.4693,smallcap,building materials,cement products,-1.1947,83193
2026-09-15,15:29,RATEGAIN,878.65,10400.7247,midcap,i.t,computers - software - medium / small,0.0455,262687
2026-09-15,15:29,REDTAPE,120.87,6418.0962,midcap,consumer discretionary,trading,4.1085,33802011
2026-09-15,15:29,ROSSELLIND,56.65,207.5568,smallcap,fmcg,tea,2.8878,68654
2026-09-15,15:29,SANOFI,3131,7091.5891,midcap,healthcare,pharmaceuticals - multinational,1.6823,23468
2026-09-15,15:29,SANOFICONR,4055.3,9266.1405,midcap,healthcare,pharmaceuticals - multinational,0.7929,7742
2026-09-15,15:29,SETCO,17.23,223.9264,smallcap,auto,auto ancillaries,2.9271,46116
2026-09-15,15:29,SKIL,0.9,18.8417,smallcap,realty,construction,3.4483,109842
2026-09-15,15:29,SONATSOFTW,281.3,7455.0937,midcap,i.t,computers - software - medium / small,5.8115,6788610
2026-09-15,15:29,SRTL,37.55,149.1867,smallcap,textiles,textiles - cotton/blended,0.6163,23754
2026-09-15,15:29,TATACHEM,734.9,15602.5482,midcap,chemicals,chemicals,19.9935,1823658
2026-09-15,15:29,TATASTEEL,183.65,228448.6272,largecap,metals & mining,steel - large,0.3552,31857708
2026-09-15,15:29,TCS,2251,796268.701,largecap,i.t,computers - software - large,2.281,5406210
2026-09-15,15:29,TECHM,1575.9,151026.9313,largecap,i.t,computers - software - large,2.2648,2577135
2026-09-15,15:29,TMPV,303.6,110882.5712,largecap,auto,automobiles - passenger cars,0.8303,19003987
2026-09-15,15:29,UGROCAP,83.28,1299.1421,smallcap,financials,finance & investments,-0.4542,189556
2026-09-15,15:29,USK,20.64,114.2571,smallcap,realty,construction,0,21328
2026-09-15,15:29,WILLAMAGOR,24.46,26.4925,smallcap,financials,finance & investments,1.158,887
2026-09-15,15:29,ZENSARTECH,440.2,9675.8788,midcap,i.t,computers - software - medium / small,3.5156,42017111
2026-09-16,15:29,AGRITECH,98.1,57.9566,smallcap,fmcg,miscellaneous,0.5432,1436
2026-09-16,15:29,AHLADA,36.56,45.2106,smallcap,metals & mining,steel - medium / small,4.487,45748
2026-09-16,15:29,AHLWEST,530.65,590.0173,smallcap,services,hotels,4.7887,1425
2026-09-16,15:29,AIROLAM,88.54,126.3318,smallcap,building materials,miscellaneous,5.1419,11084
2026-09-16,15:29,ASTRAZEN,6703,16738.75,midcap,healthcare,pharmaceuticals - multinational,0.112,17007
2026-09-16,15:29,CCHHL,12.5,199.1,smallcap,services,hotels,2.6273,10753
2026-09-16,15:29,CEMPRO,1235.1,20736.4793,largecap,realty,construction,2.3196,553547
2026-09-16,15:29,CERA,5646,7186.5098,midcap,building materials,ceramics - tiles / sanitaryware,1.3281,9354
2026-09-16,15:29,CMICABLES,2.62,4.1992,smallcap,industrials,cables - power,4.3825,46676
2026-09-16,15:29,CMSINFO,232.39,3567.9736,smallcap,miscellaneous,miscellaneous,4.2528,5544781
2026-09-16,15:29,CREST,359.95,1008.9713,smallcap,financials,finance & investments,1.4944,14808
2026-09-16,15:29,CSBBANK,328.75,5141.2525,midcap,bank,banks - private sector,10.933,8547841
2026-09-16,15:29,CSM,96.22,463.6572,smallcap,i.t,computers - software - medium / small,7.0896,6076531
2026-09-16,15:29,DIGIDRIVE,17.22,67.7918,smallcap,i.t,trading,-2.0478,39847
2026-09-16,15:29,EDUCOMP,0.9,11.022,smallcap,i.t,computers - education,-1.0989,97118
2026-09-16,15:29,EIHOTEL,292.1,17747.8355,midcap,services,hotels,2.9246,671193
2026-09-16,15:29,ELCIDIN,107120,2044.2,smallcap,financials,finance & investments,4.8038,24
2026-09-16,15:29,ELPROINTL,173.51,2929.4468,smallcap,realty,construction,0.3818,7268
2026-09-16,15:29,EQUITASBNK,73.5,8160.4551,midcap,bank,banks - private sector,3.0133,2177983
2026-09-16,15:29,GANDHITUBE,900.9,1058.6822,smallcap,metals & mining,steel - medium / small,3.4091,9851
2026-09-16,15:29,GODAVARIB,236.94,1159.8012,smallcap,fmcg,sugar,4.5493,9406369
2026-09-16,15:29,GODREJIND,1136.5,37183.2546,largecap,chemicals,chemicals,2.9438,463606
2026-09-16,15:29,GTECJAINX,27.61,29.8642,smallcap,i.t,computers - education,-5.8001,5433
2026-09-16,15:29,HDBFS,678,55195.1377,largecap,financials,finance & investments,2.0009,294552
2026-09-16,15:29,HINDUNILVR,1962,455374.2825,largecap,fmcg,personal care - multinational,1.2332,1013304
2026-09-16,15:29,INDIAMART,1706.3,9980.7554,midcap,i.t,miscellaneous,2.8201,365133
2026-09-16,15:29,INDIANCARD,214.96,123.1891,smallcap,textiles,textiles - products,3.6701,463
2026-09-16,15:29,INDPRUD,6240,1019.0783,smallcap,financials,finance & investments,2.6147,17
2026-09-16,15:29,INDTERRAIN,30.29,141.9193,smallcap,textiles,trading,8.14,254442
2026-09-16,15:29,IPL,137.77,1527.9894,smallcap,chemicals,pesticides / agrochemicals - indian,3.8363,28419705
2026-09-16,15:29,ITC,264.15,323260.2804,largecap,fmcg,cigarettes,2.3837,15199856
2026-09-16,15:29,J&KBANK,147.66,15939.6162,midcap,bank,banks - private sector,2.0104,3250203
2026-09-16,15:29,JKIPL,96.72,365.3579,smallcap,services,trading,1.618,11597
2026-09-16,15:29,JUSTDIAL,673.7,5628.9702,midcap,i.t,miscellaneous,1.7904,106509
2026-09-16,15:29,KARURVYSYA,334.8,31363.5689,largecap,bank,banks - private sector,3.19,2316768
2026-09-16,15:29,LAXMICOT,13.22,21.6575,smallcap,textiles,textiles - cotton/blended,4.6714,27323
2026-09-16,15:29,LEXUS,13.52,26.5082,smallcap,building materials,ceramics - tiles / sanitaryware,6.0392,19072
2026-09-16,15:29,MAGNUM,18.94,127.8608,smallcap,building materials,paper,1.3376,102635
2026-09-16,15:29,MAHSCOOTER,13123,14722.2813,midcap,financials,finance & investments,1.8708,3273
2026-09-16,15:29,PATANJALI,365,36837.9165,largecap,fmcg,solvent extraction,7.8127,28837966
2026-09-16,15:29,PREMIER,2.79,8.3525,smallcap,industrials,engineering,1.4545,7955
2026-09-16,15:29,RADICO,4466,58394.0686,largecap,fmcg,breweries & distilleries,2.4312,278614
2026-09-16,15:29,SAATVIKGL,413.25,4951.3754,smallcap,industrials,electric equipment,6.0839,1244363
2026-09-16,15:29,SADBHIN,2.55,86.9996,smallcap,realty,construction,3.2389,162598
2026-09-16,15:29,SALZERELEC,557.85,939.7491,smallcap,industrials,electric equipment,4.9675,196809
2026-09-16,15:29,SANGAMIND,566.55,2842.1966,smallcap,textiles,textiles - spinning - synthetic / blended,0.1591,9376
2026-09-16,15:29,SHRADHA,31.49,242.7497,smallcap,realty,construction,5.0717,107995
2026-09-16,15:29,SIS,415.9,5862.5681,midcap,miscellaneous,miscellaneous,0.241,461513
2026-09-16,15:29,SITINET,0.28,23.5455,smallcap,media,entertainment / electronic media software,3.7037,239392
2026-09-16,15:29,SKIL,0.9,19.4914,smallcap,realty,construction,3.4483,219684
2026-09-16,15:29,SUPRAJIT,488.15,6584.9009,midcap,auto,auto ancillaries,1.6873,328298
2026-09-16,15:29,SURAJLTD,197.32,359.4773,smallcap,metals & mining,steel - medium / small,0.802,50
2026-09-16,15:29,TATVA,1646.8,3619.4527,smallcap,chemicals,chemicals,6.4306,109010
2026-09-16,15:29,TRUALT,422.7,3530.0054,smallcap,miscellaneous,miscellaneous,2.6843,454451
2026-09-16,15:29,UFBL,708,2654.552,smallcap,consumer discretionary,hotels,4.248,31744
2026-09-16,15:29,VARDMNPOLY,5.86,281.6001,smallcap,textiles,textiles - cotton/blended,0.5146,76615
2026-09-17,15:29,AADHARHFC,469.35,20060.6536,largecap,financials,finance - housing,2.3218,221612
2026-09-17,15:29,AARNAV,31.4,131.9535,smallcap,textiles,textiles - products,0.5122,22806
2026-09-17,15:29,ABFRL,50.45,6070.957,midcap,consumer discretionary,textiles - products,1.4274,2416858
2026-09-17,15:29,ABLBL,82.41,10057.0984,midcap,consumer discretionary,textiles - products,0.0121,1289753
2026-09-17,15:29,ADANIGREEN,1274.2,209224.3152,largecap,power & utilities,power generation and supply,0.3149,717317
2026-09-17,15:29,ADANIPOWER,205.92,390206.5127,largecap,power & utilities,power generation and supply,1.7693,8794789
2026-09-17,15:29,AGSTRA,1.95,24.7876,smallcap,miscellaneous,miscellaneous,1.0363,127116
2026-09-17,15:29,AMBALALSA,41.28,305.1538,smallcap,healthcare,trading,3.6665,29806
2026-09-17,15:29,AMRUTANJAN,491,1417.7773,smallcap,healthcare,pharmaceuticals - indian - formulations,0.1224,12042
2026-09-17,15:29,APOLSINHOT,1211.1,308.3554,smallcap,services,hotels,2.1336,372
2026-09-17,15:29,ARENTERP,34.2,10.1331,smallcap,metals & mining,trading,4.908,1452
2026-09-17,15:29,ARFIN,87.88,1394.9975,smallcap,metals & mining,aluminium and aluminium products,6.2893,1169295
2026-09-17,15:29,ARIHANT,896.7,859.2859,smallcap,realty,construction,3.9954,9571
2026-09-17,15:29,ARSSBL,500.55,3132.092,smallcap,financials,finance & investments,0.7244,145422
2026-09-17,15:29,ASAHISONG,365.15,410.1378,smallcap,chemicals,dyes and pigments,4.9432,8168
2026-09-17,15:29,ASHIANA,351.45,3501.7834,smallcap,realty,construction,0.8899,30671
2026-09-17,15:29,ASTAR,672.8,897.5013,smallcap,consumer discretionary,diamond cutting / jewellery,19.9929,1394
2026-09-17,15:29,ASTERDM,760.65,64608.3612,largecap,healthcare,healthcare,2.6241,634636
2026-09-17,15:29,AUTOAXLES,1679.4,2507.0767,smallcap,auto,auto ancillaries,1.2297,5723
2026-09-17,15:29,AVG,170.5,306.3447,smallcap,transportation,miscellaneous,4.1221,5150
2026-09-17,15:29,AWHCL,379.6,980.6016,smallcap,miscellaneous,miscellaneous,9.8698,5932053
2026-09-17,15:29,BAJAJHCARE,328.35,1080.908,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,2.2579,140433
2026-09-17,15:29,BAJAJINDEF,221,689.152,smallcap,industrials,engineering,2.6189,9241
2026-09-17,15:29,BANARBEADS,110.54,72.3418,smallcap,building materials,glass & glass products,0.8117,1036
2026-09-17,15:29,BCONCEPTS,154.23,188.0769,smallcap,consumer discretionary,trading,2.356,5383
2026-09-17,15:29,BGRENERGY,243.45,1673.1379,smallcap,realty,engineering - turnkey services,4.9987,60904
2026-09-17,15:29,BHARTIARTL,1836,1145251.817,largecap,telecom-service,telecommunications - service provider,0.0545,4368285
2026-09-17,15:29,BLAL,162.37,674.5993,smallcap,realty,construction,0.2346,9540
2026-09-17,15:29,BLKASHYAP,52.87,1157.1835,smallcap,realty,construction,3.0002,468020
2026-09-17,15:29,BPCL,307,131608.564,largecap,energy,refineries,1.2032,3005596
2026-09-17,15:29,BSHSL,88.25,889.6583,smallcap,fmcg,miscellaneous,4.0929,5728
2026-09-17,15:29,BSOFT,283.8,7863.7384,midcap,i.t,computers - software - medium / small,0.9067,1029959
2026-09-17,15:29,CAPITALSFB,279.9,1242.3362,smallcap,bank,banks - private sector,2.4337,15202
2026-09-17,15:29,CARBORUNIV,1083.6,20032.2967,largecap,industrials,abrasives and grinding wheels,3.043,226913
2026-09-17,15:29,CDSL,1349.4,27149.1,largecap,financials,miscellaneous,3.8799,1823018
2026-09-17,15:29,CEATLTD,3431.1001,13371.1824,midcap,auto,tyres,3.7966,117834
2026-09-17,15:29,CEINSYS,684.3,1409.2093,smallcap,i.t,computers - software - medium / small,1.6715,95879
2026-09-17,15:29,CENTRUM,22.25,1047.6564,smallcap,financials,finance & investments,3.3922,115717
2026-09-17,15:29,CGPOWER,880,134117.3579,largecap,industrials,electric equipment,3.341,2342568
2026-09-17,15:29,CHAMBLFERT,413.9,16390.6855,midcap,chemicals,fertilizers,1.1733,261042
2026-09-17,15:29,CHEMFAB,356.15,514.5785,smallcap,chemicals,chemicals,-0.5168,2925
2026-09-17,15:29,CIEINDIA,385.7,14256.4381,midcap,industrials,castings & forgings,2.6344,280016
2026-09-17,15:29,CIFL,20.03,789.9337,smallcap,financials,finance & investments,-0.8416,422331
2026-09-17,15:29,CMICABLES,2.62,4.1992,smallcap,industrials,cables - power,4.3825,70014
2026-09-17,15:29,CMRGREEN,213.26,4642.0049,smallcap,miscellaneous,miscellaneous,0.6371,158680
2026-09-17,15:29,COHANCE,439.95,16563.2443,midcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,1.6168,1164491
2026-09-17,15:29,CUBEXTUB,81.63,107.5212,smallcap,metals & mining,mining / minerals / metals,8.7096,244471
2026-09-17,15:29,DATAMATICS,758.35,4465.7832,smallcap,i.t,computers - software - medium / small,0.3706,46308
2026-09-17,15:29,DATAPATTNS,4411.1001,24194.5919,largecap,aerospace & defence,electronics - components,2.0686,763376
2026-09-17,15:29,DCM,76.36,142.4552,smallcap,industrials,castings & forgings,0.118,4988
2026-09-17,15:29,DCMFINSERV,5.13,11.3723,smallcap,financials,finance & investments,-0.1945,18526
2026-09-17,15:29,DCW,45.42,1306.3561,smallcap,energy,petrochemicals,2.6209,1193147
2026-09-17,15:29,DEEDEV,636.95,4775.0709,smallcap,metals & mining,steel - medium / small,0.3624,200827
2026-09-17,15:29,DELTACORP,56.15,1477.8287,smallcap,miscellaneous,recreation / amusement parks,1.7395,1571230
2026-09-17,15:29,DGCONTENT,24,138.9507,smallcap,media,entertainment / electronic media software,0.5025,3696
2026-09-17,15:29,DHANUKA,982.25,4287.7661,smallcap,chemicals,pesticides / agrochemicals - indian,2.1209,27903
2026-09-17,15:29,DMART,3711.2,242635.5034,largecap,consumer discretionary,trading,-0.2366,381790
2026-09-17,15:29,DOLATALGO,67.86,1187.472,smallcap,financials,finance & investments,0.578,122905
2026-09-17,15:29,DPSCLTD,7.1,688.4693,smallcap,power & utilities,power generation and supply,0.4243,56528
2026-09-17,15:29,DRREDDY,1175,95153.0412,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,3.0702,2311932
2026-09-17,15:29,DSFCL,24.98,224.0049,smallcap,chemicals,chemicals,-2.9903,61004
2026-09-17,15:29,ECOSMOBLTY,106.89,638.22,smallcap,miscellaneous,miscellaneous,0.4889,46834
2026-09-17,15:29,EDUCOMP,0.9,11.022,smallcap,i.t,computers - education,-1.0989,145677
2026-09-17,15:29,EIHAHOTELS,294.95,1748.8716,smallcap,services,hotels,2.77,16981
2026-09-17,15:29,ELGIRUBCO,60.81,283.6834,smallcap,fmcg,miscellaneous,7.2865,81747
2026-09-17,15:29,EPACKPEB,222.26,2228.6271,smallcap,metals & mining,steel - medium / small,0.3567,315272
2026-09-17,15:29,ERIS,1310.7,18059.5487,midcap,healthcare,pharmaceuticals - indian - formulations,0.5755,44936
2026-09-17,15:29,EUROBOND,148.49,367.108,smallcap,metals & mining,aluminium and aluminium products,-0.901,698
2026-09-17,15:29,EXIDEIND,418.6,35317.5,largecap,auto,auto ancillaries,0.7461,1041144
2026-09-17,15:29,FABTECH,146.92,647.4703,smallcap,services,trading,0.865,62523
2026-09-17,15:29,FAIRCHEMOR,622.9,780.0012,smallcap,chemicals,chemicals,0.5894,1871
2026-09-17,15:29,FOODSIN,54.79,382.217,smallcap,fmcg,food - processing - indian,5.4059,38926
2026-09-17,15:29,GAIL,172,112204.0754,largecap,energy,miscellaneous,0.7911,2741053
2026-09-17,15:29,GALAPREC,998.9,1281.4918,smallcap,industrials,fasteners,-0.1,10321
2026-09-17,15:29,GANESHHOU,751.65,6176.0648,midcap,realty,construction,1.4852,22311
2026-09-17,15:29,GATEWAY,52.75,2615.1358,smallcap,transportation,miscellaneous,0.7833,628498
2026-09-17,15:29,GEECEE,370.95,767.7741,smallcap,financials,finance & investments,1.035,1932
2026-09-17,15:29,GEOJITFSL,80.12,2146.4491,smallcap,financials,finance & investments,4.1873,353025
2026-09-17,15:29,GICHSGFIN,135.97,726.5586,smallcap,financials,finance - housing,0.7782,44942
2026-09-17,15:29,GILLETTE,7307,23707.3746,largecap,fmcg,personal care - multinational,0.433,26121
2026-09-17,15:29,GMRP&UI,92.13,7275.9593,midcap,realty,engineering - turnkey services,-1.1056,514108
2026-09-17,15:29,GNA,536.55,2274.6884,smallcap,auto,auto ancillaries,1.2645,167558
2026-09-17,15:29,GODIGIT,255.5,23198.2912,largecap,financials,finance & investments,1.8334,242318
2026-09-17,15:29,GPIL,238.39,15918.0811,midcap,metals & mining,steel - medium / small,0.8034,1030313
2026-09-17,15:29,GREAVESCOT,191.72,4324.5104,smallcap,industrials,engines,3.2752,1037598
2026-09-17,15:29,GREENPLY,293.2,3510.9965,smallcap,building materials,miscellaneous,4.3045,267600
2026-09-17,15:29,GVPIL,624.9,4141.8845,smallcap,realty,engineering - turnkey services,1.4283,136464
2026-09-17,15:29,HAL,4788,314029.989,largecap,aerospace & defence,engineering,1.9678,528884
2026-09-17,15:29,HCG,687.15,10065.208,midcap,healthcare,healthcare,1.9284,514056
2026-09-17,15:29,HDFCLIFE,557,115184.6235,largecap,financials,finance & investments,5.0547,9374431
2026-09-17,15:29,HEROMOTOCO,5325,104748.653,largecap,auto,automobiles - motorcycles / mopeds,1.7192,536484
2026-09-17,15:29,HEXATRADEX,156.61,863.8614,smallcap,financials,finance & investments,0.1535,263
2026-09-17,15:29,HINDPETRO,350.6,74484.4272,largecap,energy,refineries,0.1571,2170850
2026-09-17,15:29,HYUNDAI,2160,175102.6071,largecap,auto,automobiles - passenger cars,0.232,686888
2026-09-17,15:29,ICICIPRULI,490.5,68186.8785,largecap,financials,finance & investments,4.3617,2550650
2026-09-17,15:29,IMFA,1273.7,6723.2211,midcap,metals & mining,mining / minerals / metals,2.2149,89810
2026-09-17,15:29,IMPAL,1077.7,1329.12,smallcap,auto,auto ancillaries,1.1925,1046
2026-09-17,15:29,INA,87.38,1916.3313,smallcap,industrials,electric equipment,0.4945,409068
2026-09-17,15:29,INDHOTEL,726.65,101547.6551,largecap,services,hotels,1.8573,1698327
2026-09-17,15:29,INDIGOPNTS,1098.9,5156.5996,midcap,building materials,paints / varnishes,1.5995,37930
2026-09-17,15:29,INDOUS,79.34,154.7212,smallcap,fmcg,miscellaneous,2.8253,5325
2026-09-17,15:29,INTERARCH,1692.2,2785.4693,smallcap,metals & mining,steel - medium / small,1.8906,19650
2026-09-17,15:29,IOC,134.27,190283.6872,largecap,energy,refineries,-0.3562,5640680
2026-09-17,15:29,ISFT,90.26,122.6964,smallcap,i.t,miscellaneous,19.9947,226945
2026-09-17,15:29,IVC,7.85,243.6894,smallcap,financials,finance & investments,1.1598,264012
2026-09-17,15:29,JKCEMENT,5027,36702.4192,largecap,building materials,cement - north india,5.8316,79376
2026-09-17,15:29,JKLAKSHMI,510.4,6302.1918,midcap,building materials,cement - north india,0.5417,49669
2026-09-17,15:29,JNKINDIA,411.95,2278.4434,smallcap,realty,engineering - turnkey services,1.1665,43671
2026-09-17,15:29,JSFB,520.1,5336.5774,midcap,bank,banks - private sector,2.6648,1866297
2026-09-17,15:29,JTEKTINDIA,118.87,3248.8724,smallcap,auto,auto ancillaries,1.4942,84316
2026-09-17,15:29,KEC,401.95,10582.781,midcap,realty,transmisson line towers / equipment,1.1068,453424
2026-09-17,15:29,KIRLOSENG,2120.6001,29664.7776,largecap,industrials,engines,3.9255,663959
2026-09-17,15:29,KNACK,184.16,2198.7796,smallcap,industrials,packaging,2.4876,595577
2026-09-17,15:29,KOTIC,135.69,1443.2789,smallcap,services,trading,1.5568,51566
2026-09-17,15:29,KRSNAA,541.05,1740.0104,smallcap,healthcare,healthcare,0.8669,3267030
2026-09-17,15:29,LICI,400,500307.3181,largecap,financials,finance & investments,1.1378,7410477
2026-09-17,15:29,LUPIN,2098.1001,93504.0536,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,2.5966,525909
2026-09-17,15:29,MAHLIFE,363.7,7342.1895,midcap,realty,construction,5.6807,157306
2026-09-17,15:29,MARICO,817,105188.7741,largecap,fmcg,solvent extraction,0.8455,1761636
2026-09-17,15:29,MARKOLINES,172.84,375.9961,smallcap,realty,construction,1.319,215118
2026-09-17,15:29,MBAPL,163.9,1400.4538,smallcap,chemicals,fertilizers,2.5529,1856013
2026-09-17,15:29,MEDPLUS,654,7882.1926,midcap,consumer discretionary,trading,-0.3201,122132
2026-09-17,15:29,MFSL,1554,51339.2733,largecap,financials,finance & investments,4.4636,958344
2026-09-17,15:29,MODINATUR,337.95,433.7885,smallcap,fmcg,solvent extraction,3.6656,3975
2026-09-17,15:29,MONEYBOXX,51.9,345.0669,smallcap,financials,finance & investments,4.997,10440
2026-09-17,15:29,MOSCHIP,208.06,3873.0587,smallcap,i.t,computers - hardware,4.4688,4542544
2026-09-17,15:29,MSUMI,36.07,23522.5048,largecap,auto,auto ancillaries,1.6916,4381154
2026-09-17,15:29,MUFTI,73.37,473.0609,smallcap,consumer discretionary,trading,1.4238,225246
2026-09-17,15:29,MUKANDLTD,134.2,1949.1006,smallcap,metals & mining,steel - medium / small,-0.5115,25255
2026-09-17,15:29,MUNJALAU,104.81,1020.6,smallcap,auto,auto ancillaries,2.6945,200811
2026-09-17,15:29,MUTHOOTCAP,235.03,384.9052,smallcap,financials,finance & investments,0.4316,15434
2026-09-17,15:29,NCLIND,172.98,779.9038,smallcap,building materials,cement - south india,0.3248,27273
2026-09-17,15:29,NDRAUTO,701,1594.9236,smallcap,auto,auto ancillaries,4.5411,46693
2026-09-17,15:29,NEUEON,11.57,627.0791,smallcap,services,trading,4.3282,26884
2026-09-17,15:29,NGLFINE,2715.3,1651.8801,smallcap,healthcare,pharmaceuticals - indian - bulk drugs,1.5521,4269
2026-09-17,15:29,NIRAJ,27.92,164.8161,smallcap,realty,construction,1.1228,27702
2026-09-17,15:29,NKIND,57.8,34.629,smallcap,fmcg,solvent extraction,0.3124,243
2026-09-17,15:29,NTPC,329.6,317080.9826,largecap,power & utilities,power generation and supply,0.7951,5589949
2026-09-17,15:29,NUVOCO,319,11293.2776,midcap,building materials,cement - north india,0.8855,196546
2026-09-17,15:29,ONWARDTEC,291.75,619.6869,smallcap,i.t,computers - software - medium / small,4.72,72827
2026-09-17,15:29,PAGEIND,35020,38229.9031,largecap,consumer discretionary,textiles - products,2.1736,14284
2026-09-17,15:29,PENINLAND,15.55,484.9867,smallcap,realty,construction,6.3612,250907
2026-09-17,15:29,PICCADIL,600.55,5845.821,midcap,fmcg,breweries & distilleries,1.2646,143208
2026-09-17,15:29,PNBGILTS,78.5,1402.459,smallcap,financials,finance & investments,0.7573,357651
2026-09-17,15:29,PNC,16.63,23.3931,smallcap,media,entertainment / electronic media software,2.8448,157071
2026-09-17,15:29,POCL,470.25,1381.8558,smallcap,metals & mining,mining / minerals / metals,3.8309,372808
2026-09-17,15:29,POWERINDIA,31230,134608.5363,largecap,industrials,electric equipment,3.4106,98656
2026-09-17,15:29,PPLPHARMA,204.71,26942.4921,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,1.1563,2475167
2026-09-17,15:29,PRAKASHSTL,3.77,65.4501,smallcap,metals & mining,steel - medium / small,0.8021,68677
2026-09-17,15:29,PRECOT,655.15,785.34,smallcap,textiles,textiles - cotton/blended,0.107,1764
2026-09-17,15:29,PURVA,218.23,4985.5978,smallcap,realty,construction,3.8054,1438254
2026-09-17,15:29,RAIN,203.02,6703.033,midcap,miscellaneous,miscellaneous,1.8716,3466885
2026-09-17,15:29,RAJTV,8.56,44.5416,smallcap,media,entertainment / electronic media software,-0.2331,32088
2026-09-17,15:29,RAMANEWS,30.94,444.9264,smallcap,miscellaneous,miscellaneous,2.5862,24768
2026-09-17,15:29,RAMASTEEL,4.11,641.3281,smallcap,metals & mining,steel - medium / small,4.8469,3583514
2026-09-17,15:29,RAMCOIND,320.9,2786.3115,smallcap,building materials,cement products,0.0156,50789
2026-09-17,15:29,RAMCOSYS,564.85,2099.6289,smallcap,i.t,computers - software - medium / small,1.1098,35499
2026-09-17,15:29,REPRO,296.95,427.4193,smallcap,miscellaneous,printing & stationery,-0.3356,5286
2026-09-17,15:29,RITCO,299.3,843.6558,smallcap,transportation,miscellaneous,1.5437,34285
2026-09-17,15:29,RKDL,18.3,43.056,smallcap,fmcg,breweries & distilleries,2.0067,5824
2026-09-17,15:29,RKFORGE,705.45,12547.8708,midcap,industrials,castings & forgings,2.4173,420271
2026-09-17,15:29,RMC,229.16,218.3168,smallcap,industrials,electric equipment,11.0218,171578
2026-09-17,15:29,ROHLTD,297.45,812.0606,smallcap,services,hotels,0.4559,7531
2026-09-17,15:29,RUBFILA,65.72,352.956,smallcap,fmcg,miscellaneous,1.0455,53106
2026-09-17,15:29,SAMBHAAV,6,112.5643,smallcap,media,entertainment / electronic media software,1.8676,13902
2026-09-17,15:29,SARDAEN,506.95,17525.6825,midcap,metals & mining,steel - medium / small,1.9302,829409
2026-09-17,15:29,SAREGAMA,489.25,9381.1457,midcap,media,entertainment / electronic media software,0.5549,420340
2026-09-17,15:29,SATIN,219.82,2406.9414,smallcap,financials,finance & investments,0.8904,86493
2026-09-17,15:29,SBGLP,25.78,372.6719,smallcap,realty,construction,19.9628,684921
2026-09-17,15:29,SBILIFE,1766.9,170340.2103,largecap,financials,finance & investments,4.0638,1760558
2026-09-17,15:29,SCHAEFFLER,3991,60941.2379,largecap,industrials,bearings,2.3622,87486
2026-09-17,15:29,SCHAND,134.88,470.1078,smallcap,miscellaneous,printing & stationery,1.2005,22948
2026-09-17,15:29,SECURKLOUD,17.17,56.9985,smallcap,i.t,computers - software - medium / small,0.6448,14293
2026-09-17,15:29,SEJALLTD,681.7,740.145,smallcap,building materials,glass & glass products,4.9981,11757
2026-09-17,15:29,SENCO,342.35,5443.5391,midcap,consumer discretionary,diamond cutting / jewellery,3.0399,492434
2026-09-17,15:29,SHANTI,6.29,6.7302,smallcap,fmcg,food - processing - indian,3.7954,18255
2026-09-17,15:29,SHIVAMILLS,60.2,51.7299,smallcap,textiles,textiles - spinning - synthetic / blended,0.568,1076
2026-09-17,15:29,SHRIPISTON,4385.3999,19989.2362,midcap,auto,auto ancillaries,1.766,47628
2026-09-17,15:29,SIGMA,46.24,468.6539,smallcap,i.t,computers - software - medium / small,1.4035,78093
2026-09-17,15:29,SKIL,0.9,19.4914,smallcap,realty,construction,3.4483,329526
2026-09-17,15:29,SKIPPER,532.55,6382.9905,midcap,industrials,engineering,1.8942,1109582
2026-09-17,15:29,SOMATEX,82.77,266.1799,smallcap,realty,construction,2.7178,5577
2026-09-17,15:29,SPIC,66.92,1360.9284,smallcap,chemicals,fertilizers,0.1347,294399
2026-09-17,15:29,SRF,2536,73516.3208,largecap,chemicals,chemicals,2.2539,796952
2026-09-17,15:29,SRTL,37.98,147.3479,smallcap,textiles,textiles - cotton/blended,3.0385,24385
2026-09-17,15:29,STARCEMENT,188.33,7570.2992,midcap,building materials,cement - north india,0.5499,215639
2026-09-17,15:29,STARTECK,237.45,234.6766,smallcap,financials,finance & investments,0.2745,700
2026-09-17,15:29,SUNCLAY,1252.8,2772.0844,smallcap,industrials,castings & forgings,-0.3658,2894
2026-09-17,15:29,SUNFLAG,343.7,6109.4393,midcap,metals & mining,steel - medium / small,1.3864,86885
2026-09-17,15:29,SURYALAXMI,57.79,105.1028,smallcap,textiles,textiles - cotton/blended,3.3995,3677
2026-09-17,15:29,SUVIDHAA,2.2,46.3673,smallcap,i.t,miscellaneous,-0.4525,238695
2026-09-17,15:29,SWIGGY,276.5,74666.4817,largecap,i.t,miscellaneous,2.2181,9241202
2026-09-17,15:29,SYMPHONY,584.9,3914.9565,smallcap,consumer discretionary,domestic appliances,2.596,36945
2026-09-17,15:29,TAJGVK,333.4,2052.8469,smallcap,services,hotels,1.8326,42903
