date,time,group,market cap,category,sector,industry,% change,volume
2026-09-22,15:29,SUNDARMFIN,51991.0513,largecap,financials,finance & investments,1.5472,90693
2026-09-22,15:29,SUPERSPIN,38.885,smallcap,miscellaneous,miscellaneous,4.6676,55578
2026-09-22,15:29,SURAJEST,1033.8639,smallcap,realty,construction,0.2726,622792
2026-09-22,15:29,SURAKSHA,1818.1393,smallcap,healthcare,healthcare,1.2317,177064
2026-09-22,15:29,SVLL,937.8859,smallcap,transportation,miscellaneous,6.3297,7371
2026-09-22,15:29,TATVA,4119.8087,smallcap,chemicals,chemicals,-0.9653,53674
2026-09-22,15:29,TEXRAIL,4655.7513,smallcap,industrials,engineering,4.1685,4041975
2026-09-22,15:29,TIRUPATIFL,924.0642,smallcap,industrials,castings & forgings,4.9958,347410
2026-09-22,15:29,TNTELE,42.2092,smallcap,industrials,cables - telephone,-1.4069,22551
2026-09-22,15:29,VIDHIING,1770.3005,smallcap,chemicals,dyes and pigments,1.5517,72419
2026-09-22,15:29,VIPCLOTHNG,191.5252,smallcap,textiles,textiles - products,1.9294,84807
2026-09-22,15:29,WELINV,864.7952,smallcap,financials,finance & investments,1.796,227
