date,time,group,market cap,category,sector,industry,% change,volume
2026-09-22,15:29,SANATHAN,4050.5508,smallcap,textiles,textiles - cotton/blended,-1.792,34433
2026-09-22,15:29,SGIL,929.6268,smallcap,industrials,castings & forgings,6.4705,39063
2026-09-22,15:29,SHADOWFAX,15958.183,midcap,transportation,couriers,3.7763,10724382
2026-09-22,15:29,SHRIPISTON,20914.1785,largecap,auto,auto ancillaries,0.0865,52033
2026-09-22,15:29,SRHHYPOLTD,1077.4358,smallcap,chemicals,chemicals,-4.5324,336785
2026-09-22,15:29,STEELCAS,3212.594,smallcap,industrials,castings & forgings,10.3008,1480419
2026-09-22,15:29,SUNDROP,2668.7487,smallcap,fmcg,food - processing - indian,4.8591,291500
2026-09-22,15:29,SYSTMTXC,1032.2274,smallcap,financials,finance & investments,0.9259,15671
2026-09-22,15:29,TAINWALCHM,205.5742,smallcap,services,trading,-0.1139,1736
2026-09-22,15:29,TARSONS,1815.9304,smallcap,healthcare,miscellaneous,-2.8714,262560
2026-09-22,15:29,TIRUPATIFL,924.0642,smallcap,industrials,castings & forgings,4.9958,347410
2026-09-22,15:29,USHAMART,16270.1759,midcap,metals & mining,steel - medium / small,-0.487,2758062
2026-09-22,15:29,VADILALIND,5329.7759,midcap,fmcg,food - processing - indian,2.468,48713
2026-09-22,15:29,VETO,274.8348,smallcap,industrials,electric equipment,-2.9281,101878
2026-09-22,15:29,VGL,355.7025,smallcap,textiles,textiles - cotton/blended,-0.9996,167860
2026-09-22,15:29,VRLLOG,5112.5335,midcap,transportation,miscellaneous,-0.1711,99556
2026-09-22,15:29,WOCKPHARMA,35541.9121,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,-0.0869,1006397
2026-09-23,15:29,20MICRONS,763.7763,smallcap,metals & mining,mining / minerals / metals,1.2751,104573
2026-09-23,15:29,AGI,5471.4575,midcap,industrials,packaging,-1.0051,188739
2026-09-23,15:29,AKI,66.2582,smallcap,consumer discretionary,leather / leather products,4.9844,175649
2026-09-23,15:29,ALKALI,105.0835,smallcap,chemicals,chemicals,-1.5213,169113
2026-09-23,15:29,ANANTRAJ,21956.0915,largecap,realty,construction,3.5568,3329387
2026-09-23,15:29,ANKITMETAL,25.2588,smallcap,metals & mining,steel - medium / small,1.676,12663
2026-09-23,15:29,ARIS,1145.9318,smallcap,services,trading,2.5839,2711866
2026-09-23,15:29,ARVEE,260.1491,smallcap,chemicals,chemicals,2.5882,52699
2026-09-23,15:29,ASTEC,1770.37,smallcap,chemicals,pesticides / agrochemicals - indian,-4.6633,335710
2026-09-23,15:29,BAJAJHLDNG,124481.7909,largecap,financials,finance & investments,2.3603,23489
2026-09-23,15:29,BELRISE,23670.0761,largecap,auto,auto ancillaries,2.0593,2848133
2026-09-23,15:29,BLUSPRING,1875.036,smallcap,miscellaneous,diversified - large,5.6747,675699
2026-09-23,15:29,BOROLTD,3151.9711,smallcap,building materials,glass & glass products,1.4911,128862
2026-09-23,15:29,BUILDPRO,3178.6017,smallcap,services,trading,-1.4114,27400
2026-09-23,15:29,CAPLIPOINT,21110.7283,largecap,healthcare,pharmaceuticals - indian - formulations,0.5941,64325
2026-09-23,15:29,CARBORUNIV,23074.4779,largecap,industrials,abrasives and grinding wheels,4.392,597871
2026-09-23,15:29,CHALET,19103.9527,midcap,services,hotels,1.3412,188427
2026-09-23,15:29,CUBEXTUB,150.1345,smallcap,metals & mining,mining / minerals / metals,20,1061637
2026-09-23,15:29,DHAMPURSUG,1055.4627,smallcap,fmcg,sugar,2.5955,581058
2026-09-23,15:29,DHARMAJ,951.7319,smallcap,chemicals,pesticides / agrochemicals - indian,6.2145,108051
2026-09-23,15:29,DPABHUSHAN,3354.3346,smallcap,consumer discretionary,diamond cutting / jewellery,-0.9187,23394
2026-09-23,15:29,GANDHITUBE,1219.0886,smallcap,metals & mining,steel - medium / small,-0.8124,27224
2026-09-23,15:29,GATECH,126.2216,smallcap,i.t,computers - software - medium / small,-3.7975,18118023
2026-09-23,15:29,GEECEE,781.785,smallcap,financials,finance & investments,1.0967,510
2026-09-23,15:29,HAL,321012,largecap,aerospace & defence,engineering,0.75,432866
2026-09-23,15:29,HARSHA,4234.4613,smallcap,industrials,engineering,-0.129,97147
2026-09-23,15:29,HCG,10646.7401,midcap,healthcare,healthcare,-0.0561,81683
2026-09-23,15:29,HIKAL,2798.927,smallcap,healthcare,pharmaceuticals - indian - bulk drugs,2.3921,1322731
2026-09-23,15:29,HINDCON,126.5944,smallcap,chemicals,chemicals,1.941,28851
2026-09-23,15:29,ICIL,8890.6593,midcap,textiles,textiles - cotton/blended,6.1595,1924680
2026-09-23,15:29,IIFL,26265.9446,largecap,financials,finance & investments,2.5504,3608407
2026-09-23,15:29,IKS,32070.4549,largecap,i.t,computers - software - medium / small,3.67,1011998
2026-09-23,15:29,INDHOTEL,104800.1977,largecap,services,hotels,1.0119,1295095
2026-09-23,15:29,INOXINDIA,19366.208,midcap,industrials,packaging,1.6497,144053
2026-09-23,15:29,JASH,3695.2528,smallcap,industrials,engineering,0.7183,492872
2026-09-23,15:29,JAYKAY,2468.9399,smallcap,aerospace & defence,engineering,12.2744,9950063
2026-09-23,15:29,JUBLCPL,3180.6598,smallcap,chemicals,chemicals,4.9211,24809
2026-09-23,15:29,JUNIPER,4957.3531,smallcap,services,hotels,-0.4623,82050
2026-09-23,15:29,KILITCH,737.9337,smallcap,healthcare,pharmaceuticals - indian - formulations,4.9983,27667
2026-09-23,15:29,KOLTEPATIL,3862.4615,smallcap,realty,construction,1.0332,47783
2026-09-23,15:29,KSHITIJPOL,71.1069,smallcap,miscellaneous,printing & stationery,4.7722,9790833
2026-09-23,15:29,LIBAS,33.1415,smallcap,fmcg,food - processing - indian,-3.8951,222387
2026-09-23,15:29,LICHSGFIN,31078.5595,largecap,financials,finance - housing,1.3274,3008551
2026-09-23,15:29,LXCHEM,4934.6431,smallcap,chemicals,chemicals,5.8592,3615692
2026-09-23,15:29,MANBA,685.3158,smallcap,financials,finance & investments,2.038,789795
2026-09-23,15:29,METROPOLIS,12282.3458,midcap,healthcare,healthcare,-1.1648,218722
2026-09-23,15:29,MOTHERSON,170739.218,largecap,auto,auto ancillaries,1.6258,7287266
2026-09-23,15:29,MUKANDLTD,2043.3118,smallcap,metals & mining,steel - medium / small,11.1025,2525436
2026-09-23,15:29,NAUKRI,84554.0462,largecap,i.t,miscellaneous,-0.5368,1549637
2026-09-23,15:29,NELCO,2308.6516,smallcap,telecom,telecommunications - service provider,0.8895,511625
2026-09-23,15:29,NORTHARC,5105.3349,midcap,financials,finance & investments,-0.6648,587471
2026-09-23,15:29,OBCL,122.6175,smallcap,transportation,miscellaneous,3.6279,45135
2026-09-23,15:29,ONEPOINT,1661.7604,smallcap,i.t,computers - software - medium / small,8.2437,21831475
2026-09-23,15:29,PCBL,13682.6621,midcap,chemicals,chemicals,-0.6614,1432331
2026-09-23,15:29,PENIND,2349.9537,smallcap,metals & mining,steel - medium / small,5.2659,1703156
2026-09-23,15:29,PRIMESECU,984.9482,smallcap,financials,finance & investments,2.1192,41199
2026-09-23,15:29,REGAAL,998.5748,smallcap,miscellaneous,miscellaneous,-2.7261,3705161
2026-09-23,15:29,RSWM,1069.2553,smallcap,textiles,textiles - cotton/blended,-0.7621,71503
2026-09-23,15:29,SAGILITY,21351.5389,largecap,i.t,computers - software - medium / small,0.8332,5919241
2026-09-23,15:29,SANATHAN,3977.9633,smallcap,textiles,textiles - cotton/blended,7.4369,484976
2026-09-23,15:29,SGIL,989.7782,smallcap,industrials,castings & forgings,4.978,84520
2026-09-23,15:29,SHADOWFAX,16560.8202,midcap,transportation,couriers,0.9539,5096655
2026-09-23,15:29,SHRIPISTON,20932.2691,largecap,auto,auto ancillaries,-0.5053,22138
2026-09-23,15:29,SILLYMONKS,26.5786,smallcap,media,entertainment / electronic media software,4.8412,270186
2026-09-23,15:29,SMCGLOBAL,1726.0842,smallcap,financials,finance & investments,5.7139,2330867
2026-09-23,15:29,SRHHYPOLTD,1028.6019,smallcap,chemicals,chemicals,-1.9608,48715
2026-09-23,15:29,STEELCAS,3543.518,smallcap,industrials,castings & forgings,2.7274,268681
2026-09-23,15:29,SUNDROP,2798.4259,smallcap,fmcg,food - processing - indian,0.2627,36238
2026-09-23,15:29,SUPRIYA,7558.1397,midcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,6.5808,1007970
2026-09-23,15:29,SYSTMTXC,1041.785,smallcap,financials,finance & investments,1.5727,2857
2026-09-23,15:29,TAINWALCHM,205.3402,smallcap,services,trading,-2.271,2583
2026-09-23,15:29,TARSONS,1763.7882,smallcap,healthcare,miscellaneous,1.1916,123431
2026-09-23,15:29,TEXRAIL,4849.8257,smallcap,industrials,engineering,4.656,6899587
2026-09-23,15:29,TIRUPATIFL,970.2284,smallcap,industrials,castings & forgings,4.9993,1107996
2026-09-23,15:29,USHAMART,16190.943,midcap,metals & mining,steel - medium / small,0.7058,1681147
2026-09-23,15:29,VADILALIND,5461.3132,midcap,fmcg,food - processing - indian,-1.3951,12252
2026-09-23,15:29,VETO,266.7874,smallcap,industrials,electric equipment,4.2989,239302
2026-09-23,15:29,VGL,352.147,smallcap,textiles,textiles - cotton/blended,3.3509,345260
2026-09-23,15:29,VRLLOG,5103.7867,midcap,transportation,miscellaneous,0,69734
2026-09-23,15:29,WOCKPHARMA,35511.0386,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,6.6029,3834525
2026-09-24,15:29,20MICRONS,773.5154,smallcap,metals & mining,mining / minerals / metals,-2.436,65908
2026-09-24,15:29,ABDL,18360.1743,midcap,fmcg,breweries & distilleries,8.4933,6590774
2026-09-24,15:29,AGI,5416.4647,midcap,industrials,packaging,-1.8932,93291
2026-09-24,15:29,AKI,69.5608,smallcap,consumer discretionary,leather / leather products,1.632,200378
2026-09-24,15:29,ALKALI,103.4848,smallcap,chemicals,chemicals,-5.1756,55361
2026-09-24,15:29,ANANTRAJ,22737.0244,largecap,realty,construction,-1.2187,1717068
2026-09-24,15:29,ANKITMETAL,25.6821,smallcap,metals & mining,steel - medium / small,1.6484,3511
2026-09-24,15:29,ARIS,1175.5412,smallcap,services,trading,-1.2524,767528
2026-09-24,15:29,ARVEE,266.8824,smallcap,chemicals,chemicals,-7.4036,27441
2026-09-24,15:29,BLUSPRING,1981.438,smallcap,miscellaneous,diversified - large,6.011,1598336
2026-09-24,15:29,BOROLTD,3198.9691,smallcap,building materials,glass & glass products,-3.0617,268071
2026-09-24,15:29,BUILDPRO,3133.7404,smallcap,services,trading,-1.5244,194395
2026-09-24,15:29,CAPLIPOINT,21236.1476,largecap,healthcare,pharmaceuticals - indian - formulations,2.6344,1241321
2026-09-24,15:29,CARBORUNIV,24087.9033,largecap,industrials,abrasives and grinding wheels,2.5306,3529279
2026-09-24,15:29,CHALET,19360.1758,midcap,services,hotels,1.2273,129562
2026-09-24,15:29,CUBEXTUB,180.1613,smallcap,metals & mining,mining / minerals / metals,9.9984,807577
2026-09-24,15:29,DHAMPURSUG,1082.8573,smallcap,fmcg,sugar,-2.227,278678
2026-09-24,15:29,DHARMAJ,1010.8771,smallcap,chemicals,pesticides / agrochemicals - indian,0.4848,51334
2026-09-24,15:29,DPABHUSHAN,3323.5169,smallcap,consumer discretionary,diamond cutting / jewellery,-3.4549,22814
2026-09-24,15:29,GANDHITUBE,1209.1848,smallcap,metals & mining,steel - medium / small,-1.6029,14867
2026-09-24,15:29,GATECH,121.4284,smallcap,i.t,computers - software - medium / small,-3.9474,5313371
2026-09-24,15:29,GEECEE,790.3588,smallcap,financials,finance & investments,-1.5875,3987
2026-09-24,15:29,HARSHA,4228.9987,smallcap,industrials,engineering,-1.4962,311042
2026-09-24,15:29,HCG,10640.768,midcap,healthcare,healthcare,-1.6346,28731
2026-09-24,15:29,HINDCON,129.0516,smallcap,chemicals,chemicals,-0.357,36583
2026-09-24,15:29,ICIL,9438.2796,midcap,textiles,textiles - cotton/blended,-5.3719,486239
2026-09-24,15:29,IIFL,26935.8314,largecap,financials,finance & investments,-2.487,929076
2026-09-24,15:29,IKS,33247.4468,largecap,i.t,computers - software - medium / small,-3.5865,366105
2026-09-24,15:29,JASH,3721.7941,smallcap,industrials,engineering,-2.0036,232284
2026-09-24,15:29,JAYKAY,2771.9876,smallcap,aerospace & defence,engineering,-4.8082,1010193
2026-09-24,15:29,KILITCH,774.8182,smallcap,healthcare,pharmaceuticals - indian - formulations,-1.9809,85945
2026-09-24,15:29,KSHITIJPOL,74.5003,smallcap,miscellaneous,printing & stationery,4.7619,12906313
2026-09-24,15:29,LXCHEM,5223.7748,midcap,chemicals,chemicals,-4.1552,1098678
2026-09-24,15:29,MANBA,699.2823,smallcap,financials,finance & investments,0.8334,243633
2026-09-24,15:29,MITCON,143.911,smallcap,miscellaneous,miscellaneous,8.0247,106676
2026-09-24,15:29,MUKANDLTD,2270.1698,smallcap,metals & mining,steel - medium / small,-1.1775,1025053
2026-09-24,15:29,NELCO,2329.1882,smallcap,telecom,telecommunications - service provider,-2.7137,180049
2026-09-24,15:29,OBCL,127.066,smallcap,transportation,miscellaneous,-1.4103,16912
2026-09-24,15:29,ONEPOINT,1798.7505,smallcap,i.t,computers - software - medium / small,1.3156,5430134
2026-09-24,15:29,PCBL,13592.1657,midcap,chemicals,chemicals,-1.9829,957134
2026-09-24,15:29,PENIND,2473.6994,smallcap,metals & mining,steel - medium / small,-2.4876,606333
2026-09-24,15:29,PRIMESECU,1005.8215,smallcap,financials,finance & investments,1.1304,50758
2026-09-24,15:29,REGAAL,971.353,smallcap,miscellaneous,miscellaneous,-4.1772,1558224
2026-09-24,15:29,RSWM,1061.1067,smallcap,textiles,textiles - cotton/blended,-2.1174,85731
2026-09-24,15:29,SANATHAN,4273.7995,smallcap,textiles,textiles - cotton/blended,4.5226,786460
2026-09-24,15:29,SGIL,1039.0496,smallcap,industrials,castings & forgings,-3.276,11360
2026-09-24,15:29,SHADOWFAX,16718.793,midcap,transportation,couriers,0.0175,5612297
2026-09-24,15:29,SHRIPISTON,20826.5084,largecap,auto,auto ancillaries,0.8219,116305
2026-09-24,15:29,SILLYMONKS,27.8654,smallcap,media,entertainment / electronic media software,19.8113,495249
2026-09-24,15:29,SMCGLOBAL,1824.7116,smallcap,financials,finance & investments,-2.3755,820006
2026-09-24,15:29,SOUTHBANK,12325.855,midcap,bank,banks - private sector,5.9898,57683718
2026-09-24,15:29,SRHHYPOLTD,1008.4332,smallcap,chemicals,chemicals,3.1064,72755
2026-09-24,15:29,STEELCAS,3640.164,smallcap,industrials,castings & forgings,-0.5282,173791
2026-09-24,15:29,SUNDROP,2805.7768,smallcap,fmcg,food - processing - indian,1.5988,27010
2026-09-24,15:29,SUPRIYA,8055.5235,midcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,-3.9115,246987
2026-09-24,15:29,SYSTMTXC,1058.1696,smallcap,financials,finance & investments,2,10602
2026-09-24,15:29,TAINWALCHM,200.6769,smallcap,services,trading,1.1572,3740
2026-09-24,15:29,TARSONS,1784.8047,smallcap,healthcare,miscellaneous,0,102908
2026-09-24,15:29,TEXRAIL,5075.6355,midcap,industrials,engineering,1.6192,7694285
2026-09-24,15:29,TIRUPATIFL,1018.7334,smallcap,industrials,castings & forgings,1.953,1212481
2026-09-24,15:29,UNIDT,477.6107,smallcap,industrials,engineering,10.4234,645371
2026-09-24,15:29,USHAMART,16305.2212,midcap,metals & mining,steel - medium / small,-2.2147,607143
2026-09-24,15:29,VADILALIND,5385.1222,midcap,fmcg,food - processing - indian,-1.0478,9796
2026-09-24,15:29,VETO,278.2564,smallcap,industrials,electric equipment,-1.738,81284
2026-09-24,15:29,VRLLOG,5103.7867,midcap,transportation,miscellaneous,-0.0343,121565
2026-09-24,15:29,WOCKPHARMA,37855.8006,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,-1.8028,824745
2026-09-24,15:29,ZUARIIND,830.5972,smallcap,fmcg,sugar,1.4163,133311
