date,time,group,current price,market cap,category,sector,industry,% change,volume
2026-09-15,15:29,SKIL,0.9,18.8417,smallcap,realty,construction,3.4483,109842
2026-09-15,15:29,TAKE,18.49,260.5118,smallcap,healthcare,miscellaneous,4.9972,44031
2026-09-15,15:29,TATACHEM,734.9,15602.5482,midcap,chemicals,chemicals,19.9935,1823658
2026-09-15,15:29,TREEHOUSE,6.01,25.9788,smallcap,services,miscellaneous,-2.1173,21449
2026-09-15,15:29,VBL,409.6,140872.6344,largecap,fmcg,food - processing - indian,-1.6567,3118516
2026-09-15,15:29,ZOTA,1113.1,3765.2549,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,2.3823,53200
2026-09-16,15:29,3PLAND,31.28,55.44,smallcap,financials,finance & investments,1.5584,1449
2026-09-16,15:29,ABBOTINDIA,26125,55513.8015,largecap,healthcare,pharmaceuticals - multinational,0,5678
2026-09-16,15:29,ACCURACY,4.49,65.9453,smallcap,transportation,miscellaneous,2.5114,69814
2026-09-16,15:29,AHLADA,36.56,45.2106,smallcap,metals & mining,steel - medium / small,4.487,45748
2026-09-16,15:29,ASIANTILES,49.93,1483.2659,smallcap,building materials,ceramics - tiles / sanitaryware,-0.1999,994691
2026-09-16,15:29,ATAM,62.15,62.6682,smallcap,industrials,engineering,13.6821,168740
2026-09-16,15:29,BLUESTARCO,1504,30492.6731,largecap,consumer discretionary,air-conditioners,1.416,525657
2026-09-16,15:29,BOHRAIND,13.5,29.027,smallcap,chemicals,fertilizers,-1.5317,640
2026-09-16,15:29,BSOFT,281.25,8009.1302,midcap,i.t,computers - software - medium / small,-1.8153,1260023
2026-09-16,15:29,CELEBRITY,6.73,13.1025,smallcap,consumer discretionary,textiles - products,0.4478,10862
2026-09-16,15:29,CMICABLES,2.62,4.1992,smallcap,industrials,cables - power,4.3825,46676
2026-09-16,15:29,DEVX,33.96,315.1244,smallcap,co-working,miscellaneous,1.982,110612
2026-09-16,15:29,DHARAN,0.13,67.9739,smallcap,realty,construction,0,7585692
2026-09-16,15:29,DIGISPICE,16.45,383.2179,smallcap,i.t,computers - software - medium / small,0.7348,136926
2026-09-16,15:29,DISHTV,2.66,482.4091,smallcap,media,entertainment / electronic media software,1.5267,3311191
2026-09-16,15:29,EDUCOMP,0.9,11.022,smallcap,i.t,computers - education,-1.0989,97118
2026-09-16,15:29,GVKPIL,2.33,361.6392,smallcap,realty,engineering - turnkey services,1.7467,2042477
2026-09-16,15:29,HDFCBANK,721.5,1103582.1214,largecap,bank,banks - private sector,0.6908,27476943
2026-09-16,15:29,HMAAGRO,23.04,1172.302,smallcap,fmcg,food - processing - indian,-1.5805,11554697
2026-09-16,15:29,IPL,137.77,1527.9894,smallcap,chemicals,pesticides / agrochemicals - indian,3.8363,28419705
2026-09-16,15:29,JISLDVREQS,21.49,39.8813,smallcap,plastic products,plastics products,3.9671,19622
2026-09-16,15:29,LAXMICOT,13.22,21.6575,smallcap,textiles,textiles - cotton/blended,4.6714,27323
2026-09-16,15:29,METROBRAND,948.3,25742.0678,largecap,consumer discretionary,leather / leather products,0.4076,24415
2026-09-16,15:29,MFML,19.34,19.8387,smallcap,textiles,textiles - products,3.5332,700
2026-09-16,15:29,ORCHASP,1.6,54.7352,smallcap,i.t,computers - software - medium / small,1.2658,529798
2026-09-16,15:29,PATANJALI,365,36837.9165,largecap,fmcg,solvent extraction,7.8127,28837966
2026-09-16,15:29,PEARLPOLY,16.15,26.6834,smallcap,plastic products,trading,1.8927,19450
2026-09-16,15:29,RELCHEMQ,116.66,91.0508,smallcap,textiles,textiles - spinning - synthetic / blended,-3.3471,42380
2026-09-16,15:29,RHL,173.24,303.0024,smallcap,services,hotels,-1.1356,807
2026-09-16,15:29,SANOFI,3111.2,7210.8877,midcap,healthcare,pharmaceuticals - multinational,-0.6324,18139
2026-09-16,15:29,SHRADHA,31.49,242.7497,smallcap,realty,construction,5.0717,107995
2026-09-16,15:29,SKIL,0.9,19.4914,smallcap,realty,construction,3.4483,219684
2026-09-16,15:29,TAKE,17.67,273.53,smallcap,healthcare,miscellaneous,-4.4348,1099505
2026-09-16,15:29,TATACHEM,731.8,18722.0389,midcap,chemicals,chemicals,-0.4218,25483055
2026-09-16,15:29,VBL,410.4,138538.8501,largecap,fmcg,food - processing - indian,0.1953,3489901
2026-09-16,15:29,ZOTA,1114.1,3854.9533,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,0.0898,31804
2026-09-17,15:29,3PLAND,31.4,56.304,smallcap,financials,finance & investments,0.3836,1763
2026-09-17,15:29,ABBOTINDIA,25910,55513.8015,largecap,healthcare,pharmaceuticals - multinational,-0.823,5141
2026-09-17,15:29,ACCURACY,4.65,67.6014,smallcap,transportation,miscellaneous,3.5635,81875
2026-09-17,15:29,AHLADA,39.33,47.2392,smallcap,metals & mining,steel - medium / small,7.5766,41709
2026-09-17,15:29,ALKEM,5348.5,61874.8875,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,3.3527,231871
2026-09-17,15:29,ASIANTILES,49.97,1480.3011,smallcap,building materials,ceramics - tiles / sanitaryware,0.0801,1588966
2026-09-17,15:29,ATAM,59.29,71.2425,smallcap,industrials,engineering,-4.6018,40892
2026-09-17,15:29,AUTOAXLES,1679.4,2507.0767,smallcap,auto,auto ancillaries,1.2297,5723
2026-09-17,15:29,BLUESTARCO,1553,30924.4641,largecap,consumer discretionary,air-conditioners,3.258,517440
2026-09-17,15:29,BOHRAIND,13.34,28.5824,smallcap,chemicals,fertilizers,-1.1852,12551
2026-09-17,15:29,BSOFT,283.8,7863.7384,midcap,i.t,computers - software - medium / small,0.9067,1029959
2026-09-17,15:29,CELEBRITY,6.79,13.1612,smallcap,consumer discretionary,textiles - products,0.8915,9287
2026-09-17,15:29,CMICABLES,2.62,4.1992,smallcap,industrials,cables - power,4.3825,70014
2026-09-17,15:29,DEVX,33.31,321.3701,smallcap,co-working,miscellaneous,-1.914,24692
2026-09-17,15:29,DHARAN,0.13,67.9739,smallcap,realty,construction,0,5291469
2026-09-17,15:29,DISHTV,2.59,489.7741,smallcap,media,entertainment / electronic media software,-2.6316,2655635
2026-09-17,15:29,EDUCOMP,0.9,11.022,smallcap,i.t,computers - education,-1.0989,145677
2026-09-17,15:29,EMAMILTD,376.1,16119.945,midcap,fmcg,personal care - indian,1.8413,9467997
2026-09-17,15:29,GVKPIL,2.37,367.956,smallcap,realty,engineering - turnkey services,1.7167,695297
2026-09-17,15:29,HDFCBANK,713,1111205.7785,largecap,bank,banks - private sector,-1.1781,21543303
2026-09-17,15:29,HDFCLIFE,557,115184.6235,largecap,financials,finance & investments,5.0547,9374431
2026-09-17,15:29,HMAAGRO,23.08,1153.7736,smallcap,fmcg,food - processing - indian,0.1736,1986317
2026-09-17,15:29,INDUSTOWER,381.35,99089.3932,largecap,telecom,transmisson line towers / equipment,1.5309,3756136
2026-09-17,15:29,IPL,138.69,1586.6076,smallcap,chemicals,pesticides / agrochemicals - indian,0.6678,827932
2026-09-17,15:29,JISLDVREQS,21.18,41.4635,smallcap,plastic products,plastics products,-1.4425,73635
2026-09-17,15:29,LAXMICOT,13.08,22.6692,smallcap,textiles,textiles - cotton/blended,-1.059,6581
2026-09-17,15:29,METROBRAND,950.45,25847.004,largecap,consumer discretionary,leather / leather products,0.2267,23902
2026-09-17,15:29,PEARLPOLY,16.73,27.1884,smallcap,plastic products,trading,3.5913,15864
2026-09-17,15:29,RELCHEMQ,119.21,88.0032,smallcap,textiles,textiles - spinning - synthetic / blended,2.1858,7300
2026-09-17,15:29,RHL,173.74,299.5613,smallcap,services,hotels,0.2886,1964
2026-09-17,15:29,SBGLP,25.78,372.6719,smallcap,realty,construction,19.9628,684921
2026-09-17,15:29,SHRADHA,31.15,255.0613,smallcap,realty,construction,-1.0797,3241
2026-09-17,15:29,SKIL,0.9,19.4914,smallcap,realty,construction,3.4483,329526
2026-09-17,15:29,STARTECK,237.45,234.6766,smallcap,financials,finance & investments,0.2745,700
2026-09-17,15:29,TATACHEM,779.3,18643.0644,midcap,chemicals,chemicals,6.4908,14321725
2026-09-17,15:29,VBL,415.45,138809.4337,largecap,fmcg,food - processing - indian,1.2305,3472718
2026-09-17,15:29,VHLTD,132.08,857.239,smallcap,services,hotels,4.123,42536
2026-09-17,15:29,ZOTA,1118.8,3858.4165,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,0.4219,122807
2026-09-18,15:29,3PLAND,31.09,56.52,smallcap,financials,finance & investments,-0.9873,721
2026-09-18,15:29,ABBOTINDIA,27270,55056.9415,largecap,healthcare,pharmaceuticals - multinational,5.2489,38339
2026-09-18,15:29,ACCURACY,4.65,70.0104,smallcap,transportation,miscellaneous,0,37927
2026-09-18,15:29,AHLADA,37.33,50.8183,smallcap,metals & mining,steel - medium / small,-5.0852,8224
2026-09-18,15:29,ALKEM,5466.5,63949.3403,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,2.2062,320770
2026-09-18,15:29,ASIANTILES,50.65,1481.487,smallcap,building materials,ceramics - tiles / sanitaryware,1.3608,2493341
2026-09-18,15:29,ATAM,57.58,67.9641,smallcap,industrials,engineering,-2.8841,15055
2026-09-18,15:29,AUTOAXLES,1701.2,2537.9051,smallcap,auto,auto ancillaries,1.2981,4894
2026-09-18,15:29,BLUESTARCO,1531.8,31931.9766,largecap,consumer discretionary,air-conditioners,-1.3651,798646
2026-09-18,15:29,BSOFT,280.4,7935.0363,midcap,i.t,computers - software - medium / small,-1.198,1305483
2026-09-18,15:29,CELEBRITY,6.83,13.2785,smallcap,consumer discretionary,textiles - products,0.5891,7755
2026-09-18,15:29,CMICABLES,2.62,4.1992,smallcap,industrials,cables - power,4.3825,93352
2026-09-18,15:29,COMPUSOFT,13.63,102.388,smallcap,i.t,computers - education,5.3323,299192
2026-09-18,15:29,DELTACORP,58.34,1503.5347,smallcap,miscellaneous,recreation / amusement parks,3.9003,1668878
2026-09-18,15:29,DHARAN,0.14,67.9739,smallcap,realty,construction,7.6923,4858146
2026-09-18,15:29,DIGISPICE,16.99,382.0446,smallcap,i.t,computers - software - medium / small,4.3612,300569
2026-09-18,15:29,DISHTV,2.56,476.8853,smallcap,media,entertainment / electronic media software,-1.1583,2364283
2026-09-18,15:29,DRREDDY,1185,98074.4065,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,0.8511,3002566
2026-09-18,15:29,EDUCOMP,0.9,11.022,smallcap,i.t,computers - education,-1.0989,194236
2026-09-18,15:29,EIHAHOTELS,303.5,1797.316,smallcap,services,hotels,2.8988,37838
2026-09-18,15:29,EIHOTEL,317.9,18754.6718,midcap,services,hotels,6.002,1308371
2026-09-18,15:29,GVKPIL,2.41,374.2729,smallcap,realty,engineering - turnkey services,1.6878,321527
2026-09-18,15:29,HDFCBANK,731,1098114.6502,largecap,bank,banks - private sector,2.5245,39400710
2026-09-18,15:29,HDFCLIFE,550.95,121006.8564,largecap,financials,finance & investments,-1.0862,5599030
2026-09-18,15:29,HINDPETRO,359,74601.4574,largecap,energy,refineries,2.3959,6539998
2026-09-18,15:29,HMAAGRO,23.77,1155.7766,smallcap,fmcg,food - processing - indian,2.9896,3564052
2026-09-18,15:29,IGIL,330.95,13608.7088,midcap,miscellaneous,miscellaneous,5.0969,2435441
2026-09-18,15:29,IPL,134.67,1597.2027,smallcap,chemicals,pesticides / agrochemicals - indian,-2.8986,496519
2026-09-18,15:29,ISHANCH,51.04,134.9656,smallcap,chemicals,dyes and pigments,3.2571,41286
2026-09-18,15:29,JISLDVREQS,20.94,40.8653,smallcap,plastic products,plastics products,-1.1331,12202
2026-09-18,15:29,METROBRAND,940.85,25905.6047,largecap,consumer discretionary,leather / leather products,-1.0101,918435
2026-09-18,15:29,MFSL,1559,53630.8354,largecap,financials,finance & investments,0.3218,898566
2026-09-18,15:29,NTPCGREEN,88.55,73797.7952,largecap,power & utilities,power generation and supply,1.1076,4164366
2026-09-18,15:29,PATANJALI,367,38568.0091,largecap,fmcg,solvent extraction,3.5407,1999903
2026-09-18,15:29,PEARLPOLY,17.09,28.1648,smallcap,plastic products,trading,2.1518,9783
2026-09-18,15:29,RELCHEMQ,119.7,89.9268,smallcap,textiles,textiles - spinning - synthetic / blended,0.411,4528
2026-09-18,15:29,RHL,179.55,300.4259,smallcap,services,hotels,3.3441,8021
2026-09-18,15:29,SHRADHA,30,252.3074,smallcap,realty,construction,-3.6918,21953
2026-09-18,15:29,SKIL,0.9,19.4914,smallcap,realty,construction,3.4483,439368
2026-09-18,15:29,STARTECK,240,235.3208,smallcap,financials,finance & investments,1.0739,201
2026-09-18,15:29,TATACHEM,693.25,19853.1567,midcap,chemicals,chemicals,-11.042,14086032
2026-09-18,15:29,TIRUMALCHM,158.54,1875.319,smallcap,chemicals,chemicals,1.9157,657447
2026-09-18,15:29,VBL,421.95,140517.4933,largecap,fmcg,food - processing - indian,1.5646,7581873
2026-09-18,15:29,ZOTA,1144.5,3874.6938,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,2.2971,56557
