date,time,group,current price,market cap,category,sector,industry,% change,volume
2026-09-22,15:29,VIPIND,297.2,4203.3141,smallcap,plastic products,moulded luggage,0.4393,297936
2026-09-22,15:29,VIYASH,251.5,10993.9714,midcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,-0.0596,4520764
2026-09-22,15:29,VMM,104.03,47535.355,largecap,consumer discretionary,trading,2.3414,12806676
2026-09-22,15:29,YATRA,108.82,1627.064,smallcap,i.t,travel agencies,4.9474,1814749
2026-09-22,15:29,ZENTEC,1673.8,15233.7889,midcap,aerospace & defence,miscellaneous,-0.7942,252218
2026-09-22,15:29,ZSARACOM,10485,1126.8332,smallcap,financials,finance & investments,1.9743,9
2026-09-23,15:29,360ONE,1108,43657.6366,largecap,financials,finance & investments,3.2138,3642452
2026-09-23,15:29,5PAISA,318.15,1478.1976,smallcap,financials,finance & investments,0.9039,30838
2026-09-23,15:29,ACCELYA,1124.6,1669.9501,smallcap,i.t,computers - software - medium / small,0.5184,4790
2026-09-23,15:29,ACI,474.6,5716.7409,midcap,chemicals,chemicals,2.4943,262279
2026-09-23,15:29,ADL,69.87,38.4071,smallcap,building materials,miscellaneous,1.2609,1168
2026-09-23,15:29,ADSL,97.78,545.5469,smallcap,i.t,computers - software - medium / small,1.3895,76698
2026-09-23,15:29,ADVANCE,119.37,695.1858,smallcap,chemicals,pesticides / agrochemicals - indian,10.3847,531664
2026-09-23,15:29,ADVENTHTL,130.36,683.78,smallcap,services,hotels,2.84,162425
2026-09-23,15:29,AGROPHOS,24.25,48.5971,smallcap,chemicals,fertilizers,1.1681,18600
2026-09-23,15:29,AMBER,7064.5,24687.4369,largecap,consumer discretionary,air-conditioners,0.9214,63504
2026-09-23,15:29,AMBUJACEM,392.75,96137.5769,largecap,building materials,cement - north india,1.512,697717
2026-09-23,15:29,AMJLAND,37.97,154.775,smallcap,realty,construction,0.5828,16007
2026-09-23,15:29,ANTGRAPHIC,0.73,11.0057,smallcap,miscellaneous,diversified - medium / small,2.8169,254770
2026-09-23,15:29,ANUP,1698.4,3331.2328,smallcap,industrials,engineering,2.1287,56184
2026-09-23,15:29,ANURAS,1193.4,13637.8891,midcap,chemicals,chemicals,-0.3757,313061
2026-09-23,15:29,APEX,362.5,1115.3125,smallcap,fmcg,aquaculture,1.5691,77992
2026-09-23,15:29,APTUS,251.33,12123.1906,midcap,financials,finance - housing,3.8211,3164338
2026-09-23,15:29,ARE&M,812.85,14517.5719,midcap,auto,auto ancillaries,2.4773,600363
2026-09-23,15:29,ARENTERP,34.98,10.8076,smallcap,metals & mining,trading,0.604,1317
2026-09-23,15:29,AROGRANITE,24.23,35.3277,smallcap,consumer discretionary,miscellaneous,4.9372,9021
2026-09-23,15:29,ASHOKLEY,162.89,94422.2119,largecap,auto,automobiles - lcvs / hcvs,1.3313,4011012
2026-09-23,15:29,ATLASCYCLE,100.46,60.8434,smallcap,consumer discretionary,cycles and accessories,7.3864,239595
2026-09-23,15:29,AUBANK,1053,77623.4537,largecap,bank,banks - private sector,1.6017,1565213
2026-09-23,15:29,AWL,186.18,23797.1153,largecap,fmcg,solvent extraction,1.6821,1339573
2026-09-23,15:29,BAJFINANCE,1043.2,628074.2702,largecap,financials,finance & investments,3.41,8618523
2026-09-23,15:29,BALAJEE,25.68,205.477,smallcap,industrials,packaging,1.9452,26960
2026-09-23,15:29,BANCOINDIA,611.75,8663.0541,midcap,auto,auto ancillaries,1.0072,59280
2026-09-23,15:29,BANKBARODA,236.87,121190.8727,largecap,bank,banks - public sector,1.0753,5657358
2026-09-23,15:29,BBL,2231.1001,2509.7448,smallcap,industrials,electric equipment,0.4819,16265
2026-09-23,15:29,BCONCEPTS,153.06,190.4485,smallcap,consumer discretionary,trading,0.3146,2512
2026-09-23,15:29,BEARDSELL,24.75,96.2657,smallcap,plastic products,plastics products,1.3929,11349
2026-09-23,15:29,BERGEPAINT,459.75,52773.2873,largecap,building materials,paints / varnishes,1.5798,320195
2026-09-23,15:29,BHARATRAS,1134,1877.1839,smallcap,chemicals,pesticides / agrochemicals - indian,0.4073,7663
2026-09-23,15:29,BHARATWIRE,170.1,1151.4677,smallcap,metals & mining,steel - medium / small,1.3163,109975
2026-09-23,15:29,BIKAJI,591.1,13882.0208,midcap,fmcg,food - processing - indian,6.7642,4379438
2026-09-23,15:29,BIRLACORPN,839.95,6295.9572,midcap,building materials,cement - north india,2.7336,35065
2026-09-23,15:29,BNAGROCHEM,206.88,1963.7695,smallcap,services,trading,3.0022,1181
2026-09-23,15:29,BRNL,16.66,139.9447,smallcap,realty,construction,-0.06,61714
2026-09-23,15:29,BSE,3270.7,131950.4989,largecap,financials,miscellaneous,1.1036,2796681
2026-09-23,15:29,CAMS,723.9,17473.6129,midcap,financials,miscellaneous,2.8267,1333519
2026-09-23,15:29,CANBK,126,111478.304,largecap,bank,banks - public sector,2.5224,15597011
2026-09-23,15:29,CARERATING,1639.6,4893.234,smallcap,financials,miscellaneous,0.7249,18775
2026-09-23,15:29,CROMPTON,223.43,14294.9102,midcap,consumer discretionary,electric equipment,0.6441,2224190
2026-09-23,15:29,CUPID,273.85,34719.1393,largecap,fmcg,personal care - indian,6.0612,52637525
2026-09-23,15:29,DALMIASUG,407.75,3141.2543,smallcap,fmcg,sugar,5.0631,236658
2026-09-23,15:29,DAMCAPITAL,140.39,973.3462,smallcap,financials,finance & investments,1.9535,218160
2026-09-23,15:29,DBREALTY,101.48,5242.3613,midcap,realty,construction,4.9974,1033102
2026-09-23,15:29,DEEPAKNTR,1635.8,22002.9254,largecap,chemicals,chemicals,1.4009,109445
2026-09-23,15:29,DELPHIFX,5.63,131.7088,smallcap,financials,finance & investments,4.8417,186505
2026-09-23,15:29,DEN,26.84,1253.1898,smallcap,media,entertainment / electronic media software,2.2087,319639
2026-09-23,15:29,DONEAR,83.13,429,smallcap,textiles,textiles - processing,0.7636,13479
2026-09-23,15:29,DRCSYSTEMS,12.67,177.076,smallcap,i.t,computers - software - medium / small,3.0919,31414
2026-09-23,15:29,DREDGECORP,1017.5,2782.64,smallcap,miscellaneous,miscellaneous,2.3848,53819
2026-09-23,15:29,DUCON,1.6,83.9308,smallcap,realty,engineering - turnkey services,9.589,1509806
2026-09-23,15:29,EKC,113.66,1131.1656,smallcap,industrials,packaging,12.7468,23855254
2026-09-23,15:29,ENERGYDEV,14.71,69.065,smallcap,power & utilities,power generation and supply,1.1692,22249
2026-09-23,15:29,ESTER,88.32,908.5141,smallcap,industrials,packaging,1.389,25566
2026-09-23,15:29,ETHOSLTD,2660.2,6992.5879,midcap,consumer discretionary,trading,1.7947,84295
2026-09-23,15:29,EVEREADY,328.5,2391.7743,smallcap,industrials,dry cells,-0.1671,50486
2026-09-23,15:29,FIEMIND,1924.5,5018.3696,midcap,auto,auto ancillaries,0.9336,67467
2026-09-23,15:29,FINPIPE,154.16,9489.5738,midcap,plastic products,plastics products,0.7977,604745
2026-09-23,15:29,FISCHER,35.03,2302.1686,smallcap,services,trading,6.3126,2948354
2026-09-23,15:29,FRONTSP,1394.6,1373.2012,smallcap,auto,auto ancillaries,19.9966,353549
2026-09-23,15:29,GAEL,163.19,7204.7987,midcap,fmcg,miscellaneous,3.8897,947394
2026-09-23,15:29,GANGESSECU,115.63,115.0824,smallcap,financials,finance & investments,0.5129,344
2026-09-23,15:29,GAUDIUMIVF,117.69,810.482,smallcap,healthcare,healthcare,5.6938,430439
2026-09-23,15:29,GHCL,424,3872.2514,smallcap,chemicals,chemicals,0.8803,108262
2026-09-23,15:29,GINNIFILA,42.95,356.3043,smallcap,textiles,textiles - cotton/blended,3.2452,35575
2026-09-23,15:29,GOCOLORS,317.55,1619.4303,smallcap,textiles,textiles - products,3.1341,89102
2026-09-23,15:29,GODREJIND,1106,37035.0604,largecap,chemicals,chemicals,0.582,35933
2026-09-23,15:29,GOKULAGRO,225.81,6525.8427,midcap,fmcg,solvent extraction,2.1072,260169
2026-09-23,15:29,GOLDIAM,332.6,4814.8169,smallcap,consumer discretionary,diamond cutting / jewellery,4.0025,477829
2026-09-23,15:29,GRANDOAK,35.06,1743.4487,smallcap,financials,finance & investments,4.3452,4167
2026-09-23,15:29,GREENPOWER,9.08,1055.7285,smallcap,power & utilities,power generation and supply,0.8889,2257309
2026-09-23,15:29,GROBTEA,919.35,105.0979,smallcap,fmcg,tea,1.6755,65
2026-09-23,15:29,GSFC,155.34,6064.4295,midcap,chemicals,fertilizers,2.0698,1011816
2026-09-23,15:29,GTL,7.03,109.9504,smallcap,telecom-service,telecommunications - service provider,0.5723,121517
2026-09-23,15:29,GUJRAFFIA,40,21.191,smallcap,industrials,packaging,2.0148,5157
2026-09-23,15:29,GULFOILLUB,1098.7,5203.7179,midcap,chemicals,chemicals,4.5485,68465
2026-09-23,15:29,HEALTHX,293.3,920.5959,smallcap,financials,finance & investments,1.3476,3099
2026-09-23,15:29,HEMIPROP,120.91,3396.06,smallcap,realty,construction,1.4686,162616
2026-09-23,15:29,HESTERBIO,2241.8,1853.3907,smallcap,healthcare,pharmaceuticals - indian - formulations,2.8962,1601
2026-09-23,15:29,HIMATSEIDE,67.87,794.817,smallcap,textiles,textiles - products,7.3723,1480818
2026-09-23,15:29,HINDALCO,1003.8,218655.1407,largecap,metals & mining,aluminium and aluminium products,3.1655,5158521
2026-09-23,15:29,HINDCOMPOS,389.1,556.1267,smallcap,auto,auto ancillaries,3.3329,5952
2026-09-23,15:29,HTMEDIA,24.86,569.1303,smallcap,media,entertainment / electronic media software,1.6769,74352
2026-09-23,15:29,HUHTAMAKI,250,1861.9933,smallcap,industrials,packaging,1.3993,102814
2026-09-23,15:29,INNOVANA,299.1,610.0898,smallcap,i.t,computers - software - medium / small,1.2868,35551
2026-09-23,15:29,IREDA,111,30971.7747,largecap,financials,finance - term-lending institutions,0.6803,2079281
2026-09-23,15:29,IRFC,81,104548.048,largecap,financials,finance - term-lending institutions,1.25,5999917
2026-09-23,15:29,JAICORPLTD,96.73,1654.1346,smallcap,plastic products,plastics products,2.6313,498373
2026-09-23,15:29,JBMA,601.8,14027.6573,midcap,auto,auto ancillaries,1.4583,559877
2026-09-23,15:29,JINDRILL,606.8,1703.0746,smallcap,energy,oil drilling / allied services,3.2587,247992
2026-09-23,15:29,JKIL,479.6,3616.8112,smallcap,realty,construction,0.3347,27434
2026-09-23,15:29,JKTYRE,355.35,9989.2316,midcap,auto,tyres,2.5541,764630
2026-09-23,15:29,JTEKTINDIA,119.99,3231.3964,smallcap,auto,auto ancillaries,3.0045,262966
2026-09-23,15:29,JYOTISTRUC,9.33,1096.9735,smallcap,industrials,transmisson line towers / equipment,1.5234,4684974
2026-09-23,15:29,KAJARIACER,1216.4,18851.4682,midcap,building materials,ceramics - tiles / sanitaryware,2.7712,163666
2026-09-23,15:29,KCPSUGIND,29.56,328.2497,smallcap,fmcg,sugar,2.1071,37457
2026-09-23,15:29,KEC,402.4,10423.061,midcap,realty,transmisson line towers / equipment,2.771,891865
2026-09-23,15:29,KFINTECH,911.95,15519.9219,midcap,financials,miscellaneous,1.5535,467472
2026-09-23,15:29,KHAICHEM,50.13,485.14,smallcap,chemicals,fertilizers,0.2199,281525
2026-09-23,15:29,KICL,5000,2185.0539,smallcap,financials,finance & investments,-0.1099,386
2026-09-23,15:29,KIRLOSBROS,1794.3,14097.4666,midcap,industrials,pumps,1.0702,29352
2026-09-23,15:29,KITEX,121.33,2383.626,smallcap,consumer discretionary,textiles - products,1.5484,475593
2026-09-23,15:29,KOTHARIPRO,69.64,380.0318,smallcap,services,trading,9.3765,132714
2026-09-23,15:29,KRITI,63.19,314.8586,smallcap,plastic products,plastics products,5.7573,45222
2026-09-23,15:29,KSCL,710.7,3599.1918,smallcap,fmcg,miscellaneous,1.5721,49831
2026-09-23,15:29,LASERPOWER,287.4,3860.8312,smallcap,industrials,cables - power,4.4901,1452647
2026-09-23,15:29,LEMERITE,19.88,237.0682,smallcap,textiles,trading,4.963,198181
2026-09-23,15:29,LIBERTSHOE,235.48,372.3922,smallcap,consumer discretionary,leather / leather products,7.7514,132090
2026-09-23,15:29,LT,3929.8999,531911.9294,largecap,realty,engineering - turnkey services,1.6424,945462
2026-09-23,15:29,LTF,310,76392.884,largecap,financials,finance & investments,1.6727,5926308
2026-09-23,15:29,MANAPPURAM,320.4,29993.0017,largecap,financials,finance & investments,0.3445,3801599
2026-09-23,15:29,MARKOLINES,169.9,373.0205,smallcap,realty,construction,0.39,92158
2026-09-23,15:29,MASKINVEST,146.67,44.0362,smallcap,financials,finance & investments,1.6354,23
2026-09-23,15:29,MCL,60.75,152.9497,smallcap,metals & mining,mining / minerals / metals,7.8083,247844
2026-09-23,15:29,MCLOUD,25.41,1483.271,smallcap,i.t,computers - software - medium / small,0.9134,930478
2026-09-23,15:29,MGL,1092.8,10542.5522,midcap,energy,miscellaneous,2.3892,289762
2026-09-23,15:29,MICEL,34.71,1013.7026,smallcap,consumer discretionary,electronics - components,1.9982,30107
2026-09-23,15:29,MINDACORP,689.05,16386.504,midcap,auto,auto ancillaries,0.5325,152854
2026-09-23,15:29,MINDTECK,159.65,504.685,smallcap,i.t,computers - software - medium / small,1.0827,14739
2026-09-23,15:29,MMWL,13.7,1505.4144,smallcap,media,entertainment / electronic media software,3.085,35980
2026-09-23,15:29,MOKSH,10.13,88.7785,smallcap,consumer discretionary,diamond cutting / jewellery,0.6958,55566
2026-09-23,15:29,MOLDTKPAC,679.95,2126.4844,smallcap,industrials,packaging,6.2505,78593
2026-09-23,15:29,MRPL,166.32,28819.7343,largecap,energy,refineries,1.1433,5593160
2026-09-23,15:29,MSPL,35.57,1892.534,smallcap,metals & mining,steel - medium / small,6.5289,1132883
2026-09-23,15:29,MUFIN,133.11,2629.4141,smallcap,financials,finance & investments,0.3165,928541
2026-09-23,15:29,MUKTAARTS,57.89,126.4771,smallcap,media,entertainment / electronic media software,3.375,27193
2026-09-23,15:29,NATIONALUM,363.45,64686.1715,largecap,metals & mining,aluminium and aluminium products,3.1942,6249209
2026-09-23,15:29,NBCC,83.99,22113,largecap,miscellaneous,miscellaneous,2.5519,5625306
2026-09-23,15:29,NESTLEIND,1387.2,263002.7901,largecap,fmcg,food - processing - mnc,1.7083,685984
2026-09-23,15:29,NEWGEN,504.15,7064.2208,midcap,i.t,computers - software - medium / small,1.7047,688103
2026-09-23,15:29,NIITLTD,91.67,1223.3245,smallcap,i.t,computers - education,2.4017,166415
2026-09-23,15:29,NIRLON,610.05,5419.2483,midcap,realty,construction,1.4467,5520
2026-09-23,15:29,OCCLLTD,155.17,755.9503,smallcap,chemicals,chemicals,2.5307,50473
2026-09-23,15:29,ORIENTCEM,124.89,2531.0602,smallcap,building materials,cement - south india,1.38,144462
2026-09-23,15:29,PATELRMART,210.33,685.9132,smallcap,consumer discretionary,trading,2.4201,55309
2026-09-23,15:29,PFS,26.72,1697.5549,smallcap,financials,finance & investments,1.0972,485229
2026-09-23,15:29,PNBHOUSING,1138.5,29332.0017,largecap,financials,finance - housing,1.1461,896182
2026-09-23,15:29,POLYPLEX,1117.1,3426.8012,smallcap,industrials,packaging,2.336,27586
2026-09-23,15:29,PPAP,244.2,329.1985,smallcap,auto,auto ancillaries,4.9871,12484
2026-09-23,15:29,PRESTIGE,1490,63730.8451,largecap,realty,construction,0.7029,141420
2026-09-23,15:29,PRINCEPIPE,265.75,2932.6326,smallcap,plastic products,plastics products,0.1885,67525
2026-09-23,15:29,PROSTARM,138.08,752.6528,smallcap,industrials,trading,8.01,1923182
2026-09-23,15:29,PSPPROJECT,832.55,3285.1152,smallcap,realty,construction,0.4646,139703
2026-09-23,15:29,RADAAN,3.13,15.5444,smallcap,media,entertainment / electronic media software,9.0592,566770
2026-09-23,15:29,RAJPALAYAM,790.45,699.3522,smallcap,textiles,textiles - cotton/blended,4.2123,1133
2026-09-23,15:29,RAJRATAN,483.2,2285.7104,smallcap,metals & mining,steel - medium / small,7.3301,618194
2026-09-23,15:29,RAMKY,325.15,2190.4561,smallcap,realty,construction,2.7168,35578
2026-09-23,15:29,REPRO,301.35,427.778,smallcap,miscellaneous,printing & stationery,1.0563,15927
2026-09-23,15:29,RIIL,719.95,1071.647,smallcap,transportation,miscellaneous,1.4443,86618
2026-09-23,15:29,RKSWAMY,92.45,443.1902,smallcap,media,miscellaneous,5.2961,39564
2026-09-23,15:29,ROML,41.87,65.7774,smallcap,fmcg,solvent extraction,1.7744,2617
2026-09-23,15:29,ROSSARI,454.8,2449.6942,smallcap,chemicals,chemicals,2.8378,128013
2026-09-23,15:29,RRIL,16.04,195.2762,smallcap,realty,construction,-0.4345,28739
2026-09-23,15:29,SADBHAV,7.71,131.7664,smallcap,realty,construction,0.3906,84305
2026-09-23,15:29,SAGARDEEP,24.36,39.8973,smallcap,metals & mining,mining / minerals / metals,4.1471,8632
2026-09-23,15:29,SAKUMA,1.67,238.2932,smallcap,services,trading,9.8684,2655959
2026-09-23,15:29,SALASAR,4.94,866.9833,smallcap,metals & mining,steel - medium / small,-0.4032,2776406
2026-09-23,15:29,SAMMAANCAP,144.48,16578.6312,midcap,financials,finance - housing,1.4892,3230314
2026-09-23,15:29,SAPPL,273.1,242.0833,smallcap,building materials,paper,0.3491,524
2026-09-23,15:29,SASKEN,1780.6,2666.1368,smallcap,i.t,computers - software - medium / small,1.424,15461
2026-09-23,15:29,SAURASHCEM,53.86,591.4919,smallcap,building materials,cement - north india,1.3358,78627
2026-09-23,15:29,SBIN,994.1,911061.9557,largecap,bank,banks - public sector,0.7193,4522248
2026-09-23,15:29,SCHAND,137.86,471.7656,smallcap,miscellaneous,printing & stationery,3.0729,58188
2026-09-23,15:29,SEIL,197.86,3087.014,smallcap,services,miscellaneous,3.1918,309195
2026-09-23,15:29,SHALBY,145.67,1476.4936,smallcap,healthcare,healthcare,6.5618,224182
2026-09-23,15:29,SHARDACROP,758.05,6742.6287,midcap,chemicals,pesticides / agrochemicals - indian,1.4317,82837
2026-09-23,15:29,SHBAJRG,161.24,138.411,smallcap,metals & mining,steel - medium / small,4.8443,2653
2026-09-23,15:29,SHK,144.45,1914.0828,smallcap,chemicals,chemicals,4.462,536940
2026-09-23,15:29,SHREECEM,22500,80099.2606,largecap,building materials,cement - north india,1.3514,10207
2026-09-23,15:29,SHRIKRISH,35.45,97.3,smallcap,realty,construction,2.0144,157
2026-09-23,15:29,SHRIRAMFIN,1010.8,236703.2619,largecap,financials,finance & investments,0.4771,2916356
2026-09-23,15:29,SHRIRAMPPS,72.69,1212.1581,smallcap,realty,construction,2.337,285463
2026-09-23,15:29,SOMATEX,82.35,264.3301,smallcap,realty,construction,2.9118,6703
2026-09-23,15:29,SPANDANA,232.18,2015.4851,smallcap,financials,finance & investments,2.111,78579
2026-09-23,15:29,SPIC,67,1345.859,smallcap,chemicals,fertilizers,1.3769,356978
2026-09-23,15:29,STCINDIA,111.98,666.36,smallcap,services,trading,0.8284,15098
2026-09-23,15:29,SUNPHARMA,1865,443013.2089,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,1.0074,902514
2026-09-23,15:29,SUPREMEINF,81,778.7229,smallcap,realty,engineering - turnkey services,0.6211,12781
2026-09-23,15:29,SURYODAY,149.3,1556.083,smallcap,bank,banks - private sector,1.9809,157818
2026-09-23,15:29,SUYOG,671.55,755.3441,smallcap,telecom,transmisson line towers / equipment,4.1728,15611
2026-09-23,15:29,SYNGENE,381.85,15238.5103,midcap,healthcare,miscellaneous,1.1523,369046
2026-09-23,15:29,TANLA,500.4,6436.5835,midcap,i.t,computers - software - medium / small,3.1009,473046
2026-09-23,15:29,TARIL,289,8427.1558,midcap,industrials,electric equipment,2.9386,1257349
2026-09-23,15:29,THAKDEV,133.78,113.724,smallcap,realty,construction,5.8721,1517
2026-09-23,15:29,TPLPLASTEH,67.15,507.7215,smallcap,industrials,packaging,3.1649,108318
2026-09-23,15:29,TRITURBINE,562.1,17493.7607,midcap,industrials,electric equipment,2.1443,304911
2026-09-23,15:29,TVTODAY,107.7,642.452,smallcap,media,entertainment / electronic media software,0.0279,57092
2026-09-23,15:29,TVVISION,2.91,10.771,smallcap,media,entertainment / electronic media software,4.6763,92299
2026-09-23,15:29,UCOBANK,24.04,29743.8339,largecap,bank,banks - public sector,1.3491,3219016
2026-09-23,15:29,UNIDT,235.24,431.279,smallcap,industrials,engineering,10.7429,330560
2026-09-23,15:29,UNIONBANK,180,135878.1798,largecap,bank,banks - public sector,1.1236,5681838
2026-09-23,15:29,UNITDSPR,1441,101683.6492,largecap,fmcg,breweries & distilleries,3.0758,767514
2026-09-23,15:29,V2RETAIL,215.63,7773.3433,midcap,consumer discretionary,textiles - products,1.1493,622820
2026-09-23,15:29,VEDPOWER,32.98,12149.5757,midcap,power & utilities,power generation and supply,6.1474,28255830
2026-09-23,15:29,VHL,3383.8,1066.8667,smallcap,financials,finance & investments,1.2265,409
2026-09-23,15:29,VIDYAWIRES,88.71,1802.9927,smallcap,industrials,electric equipment,4.6479,1131104
2026-09-23,15:29,VISACHROME,34.81,483.438,smallcap,metals & mining,mining / minerals / metals,4.9759,15590
2026-09-23,15:29,VISL,33.82,12595.3599,midcap,metals & mining,steel - medium / small,4.9984,10439050
2026-09-23,15:29,VLSFINANCE,241.15,741.9799,smallcap,financials,finance & investments,1.9834,1965
2026-09-23,15:29,VOGL,35.86,13690.2686,midcap,energy,oil drilling / allied services,2.4279,33407800
2026-09-23,15:29,WAAREERTL,848,8524.5295,midcap,power & utilities,engineering - turnkey services,3.8007,453569
2026-09-23,15:29,WALCHANNAG,212.63,1350.3962,smallcap,industrials,engineering,6.8224,1487437
2026-09-23,15:29,WANBURY,233.1,778.1004,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,4.67,256087
2026-09-23,15:29,WHIRLPOOL,865.25,9148.0933,midcap,consumer discretionary,domestic appliances,19.9986,10753329
2026-09-23,15:29,WSI,58.13,442.6215,smallcap,realty,construction,-0.3258,34947
2026-09-23,15:29,YASHO,4144.7002,4773.8862,smallcap,chemicals,chemicals,4.68,59622
2026-09-23,15:29,ZODIACLOTH,69.71,191.9049,smallcap,consumer discretionary,textiles - products,-0.2575,5230
